|id     |face_id|status|accepted_by|created_at             |
|123,479|669,827|0     |115        |2025-12-20 09:55:03.239|
|123,480|669,829|0     |115        |2025-12-20 09:55:19.933|
|123,481|669,832|0     |115        |2025-12-20 09:55:39.727|
|123,482|669,875|0     |115        |2025-12-20 09:58:20.493|
|123,483|669,879|0     |115        |2025-12-20 09:58:28.029|
|123,484|669,970|0     |115        |2025-12-20 10:03:24.752|
|123,485|670,011|0     |115        |2025-12-20 10:05:25.504|
|123,486|670,023|0     |115        |2025-12-20 10:05:41.367|
|123,487|670,029|0     |1          |2025-12-20 10:05:53.797|
|123,488|670,040|0     |115        |2025-12-20 10:06:24.842|
|123,489|670,102|0     |115        |2025-12-20 10:07:54.145|
|123,490|670,125|0     |125        |2025-12-20 10:09:07.78 |
|123,491|670,345|0     |1          |2025-12-20 10:21:30.507|
|123,492|670,507|0     |115        |2025-12-20 10:35:36.895|
|123,493|670,509|0     |115        |2025-12-20 10:35:37.875|
|123,494|670,512|0     |115        |2025-12-20 10:35:39.656|
|123,495|670,517|0     |115        |2025-12-20 10:36:16.439|
|123,496|670,531|0     |1          |2025-12-20 10:37:06.764|
|123,497|670,538|0     |115        |2025-12-20 10:38:01.991|
|123,498|670,550|0     |115        |2025-12-20 10:38:25.988|
|123,499|670,552|0     |1          |2025-12-20 10:38:42.514|
|123,500|670,568|0     |115        |2025-12-20 10:39:53.875|
|123,501|670,591|0     |1          |2025-12-20 10:40:56.066|
|123,502|670,601|0     |1          |2025-12-20 10:42:04.763|
|123,503|670,635|0     |115        |2025-12-20 10:43:21.42 |
|123,504|670,639|0     |115        |2025-12-20 10:43:37.506|
|123,505|670,642|0     |115        |2025-12-20 10:43:40.558|
|123,506|670,652|0     |115        |2025-12-20 10:43:55.25 |
|123,507|670,653|0     |115        |2025-12-20 10:43:58.546|
|123,508|670,654|0     |115        |2025-12-20 10:43:59.531|
|123,509|670,658|0     |115        |2025-12-20 10:44:07.602|
|123,510|670,662|0     |115        |2025-12-20 10:44:15.419|
|123,511|670,663|0     |115        |2025-12-20 10:44:17.084|
|123,512|670,666|0     |115        |2025-12-20 10:44:30.19 |
|123,513|670,668|0     |115        |2025-12-20 10:44:42.213|
|123,514|670,676|0     |1          |2025-12-20 10:45:03.506|
|123,515|670,680|0     |1          |2025-12-20 10:45:16.674|
|123,516|670,682|0     |1          |2025-12-20 10:45:20.756|
|123,517|670,735|0     |115        |2025-12-20 10:47:40.882|
|123,518|670,738|0     |115        |2025-12-20 10:47:43.773|
|123,519|670,740|0     |115        |2025-12-20 10:47:57.886|
|123,520|670,741|0     |115        |2025-12-20 10:47:59.432|
|123,521|670,771|0     |115        |2025-12-20 10:49:09.801|
|123,522|670,773|0     |115        |2025-12-20 10:49:15.992|
|123,523|670,794|0     |115        |2025-12-20 10:50:31.195|
|123,524|670,799|0     |115        |2025-12-20 10:50:53.567|
|123,525|670,805|0     |115        |2025-12-20 10:51:07.799|
|123,526|670,811|0     |115        |2025-12-20 10:51:36.822|
|123,527|670,822|0     |115        |2025-12-20 10:52:04.266|
|123,528|670,846|0     |115        |2025-12-20 10:53:38.965|
|123,529|670,848|0     |115        |2025-12-20 10:53:51.301|
|123,530|670,856|0     |1          |2025-12-20 10:54:03.918|
|123,531|670,857|0     |115        |2025-12-20 10:54:07.174|
|123,532|670,887|0     |1          |2025-12-20 10:56:29.235|
|123,533|670,923|0     |115        |2025-12-20 10:58:49.686|
|123,534|671,004|0     |115        |2025-12-20 11:03:55.94 |
|123,535|671,030|0     |115        |2025-12-20 11:05:42.092|
|123,536|671,228|0     |115        |2025-12-20 11:17:27.413|
|123,537|671,235|0     |115        |2025-12-20 11:17:54.55 |
|123,538|671,241|0     |115        |2025-12-20 11:18:11.761|
|123,539|671,310|0     |115        |2025-12-20 11:20:59.255|
|123,540|671,393|0     |1          |2025-12-20 11:24:34.751|
|123,541|671,394|0     |1          |2025-12-20 11:24:35.315|
|123,542|671,440|0     |115        |2025-12-20 11:27:15.137|
|123,543|671,592|0     |115        |2025-12-20 11:34:40.958|
|123,544|671,595|0     |115        |2025-12-20 11:34:52.077|
|123,545|671,601|0     |1          |2025-12-20 11:35:24.823|
|123,546|671,614|0     |115        |2025-12-20 11:36:24.392|
|123,547|671,692|0     |115        |2025-12-20 11:40:36.15 |
|123,548|671,741|0     |1          |2025-12-20 11:42:12.805|
|123,549|671,782|0     |115        |2025-12-20 11:44:08.38 |
|123,550|671,802|0     |115        |2025-12-20 11:46:13.266|
|123,551|672,107|0     |115        |2025-12-20 12:01:42.319|
|123,552|672,108|0     |115        |2025-12-20 12:01:45.258|
|123,553|672,118|0     |115        |2025-12-20 12:02:20.526|
|123,554|672,123|0     |115        |2025-12-20 12:02:22.613|
|123,555|672,133|0     |115        |2025-12-20 12:02:55.885|
|123,556|672,134|0     |115        |2025-12-20 12:03:14.607|
|123,557|672,140|0     |115        |2025-12-20 12:03:30.959|
|123,558|672,144|0     |1          |2025-12-20 12:03:50.147|
|123,559|672,175|0     |1          |2025-12-20 12:05:17.207|
|123,560|672,275|0     |115        |2025-12-20 12:08:54.148|
|123,561|672,293|0     |115        |2025-12-20 12:09:43.302|
|123,562|672,368|0     |1          |2025-12-20 12:12:48.811|
|123,563|672,402|0     |115        |2025-12-20 12:14:44.474|
|123,564|672,409|0     |115        |2025-12-20 12:14:50.069|
|123,565|672,497|0     |115        |2025-12-20 12:20:15.408|
|123,566|672,499|0     |115        |2025-12-20 12:20:24.14 |
|123,567|672,512|0     |115        |2025-12-20 12:21:41.385|
|123,568|672,556|0     |1          |2025-12-20 12:24:22.629|
|123,569|672,613|0     |1          |2025-12-20 12:29:12.917|
|123,570|672,614|0     |1          |2025-12-20 12:29:13.602|
|123,571|672,807|0     |1          |2025-12-20 12:39:53.454|
|123,572|672,866|0     |1          |2025-12-20 12:42:37.744|
|123,573|673,024|0     |115        |2025-12-20 12:51:37.369|
|123,574|673,067|0     |115        |2025-12-20 12:53:41.086|
|123,575|673,075|0     |115        |2025-12-20 12:54:02.34 |
|123,576|673,112|0     |1          |2025-12-20 12:55:59.874|
|123,577|673,448|0     |115        |2025-12-20 13:12:05.361|
|123,578|673,559|0     |1          |2025-12-20 13:16:16.959|
|123,579|673,563|0     |1          |2025-12-20 13:16:34.597|
|123,580|673,568|0     |1          |2025-12-20 13:16:45.492|
|123,581|673,572|0     |115        |2025-12-20 13:16:58.354|
|123,582|673,626|0     |115        |2025-12-20 13:20:22.119|
|123,583|673,639|0     |115        |2025-12-20 13:20:54.492|
|123,584|673,841|0     |115        |2025-12-20 13:31:35.546|
|123,585|673,842|0     |115        |2025-12-20 13:31:36.499|
|123,586|673,929|0     |115        |2025-12-20 13:38:20.816|
|123,587|674,159|0     |115        |2025-12-20 13:49:44.407|
|123,588|674,211|0     |1          |2025-12-20 13:52:00.961|
|123,589|674,327|0     |115        |2025-12-20 13:58:49.036|
|123,590|674,429|0     |115        |2025-12-20 14:05:22.507|
|123,591|674,496|0     |1          |2025-12-20 14:09:11.347|
|123,592|674,987|0     |115        |2025-12-20 14:41:28.019|
|123,593|675,047|0     |1          |2025-12-20 14:46:44.756|
|123,594|675,048|0     |1          |2025-12-20 14:46:44.774|
|123,595|675,066|0     |115        |2025-12-20 14:47:12.481|
|123,596|675,196|0     |1          |2025-12-20 14:52:53.717|
|123,597|675,223|0     |115        |2025-12-20 14:55:11.354|
|123,598|675,225|0     |115        |2025-12-20 14:55:24.163|
|123,599|675,230|0     |1          |2025-12-20 14:55:45.061|
|123,600|675,237|0     |115        |2025-12-20 14:56:05.512|
|123,601|675,388|0     |1          |2025-12-20 15:05:31.493|
|123,602|675,389|0     |1          |2025-12-20 15:05:34.512|
|123,603|675,875|0     |115        |2025-12-20 15:31:49.928|
|123,604|675,959|0     |115        |2025-12-20 15:37:26.51 |
|123,605|676,244|0     |115        |2025-12-20 15:51:33.545|
|123,606|676,276|0     |115        |2025-12-20 15:53:42.895|
|123,607|676,404|0     |1          |2025-12-20 16:00:14.79 |
|123,608|676,686|0     |115        |2025-12-20 16:14:51.562|
|123,609|676,698|0     |115        |2025-12-20 16:15:30.92 |
|123,610|676,731|0     |115        |2025-12-20 16:18:16.912|
|123,611|676,736|0     |115        |2025-12-20 16:18:35.945|
|123,612|676,740|0     |115        |2025-12-20 16:19:22.838|
|123,613|676,763|0     |115        |2025-12-20 16:20:05.541|
|123,614|676,765|0     |115        |2025-12-20 16:20:08.443|
|123,615|676,775|0     |115        |2025-12-20 16:20:28.773|
|123,616|677,044|0     |1          |2025-12-20 16:37:58.224|
|123,617|677,072|0     |115        |2025-12-20 16:39:12.456|
|123,618|677,093|0     |115        |2025-12-20 16:41:25.591|
|123,619|677,203|0     |115        |2025-12-20 16:46:30.096|
|123,620|677,288|0     |115        |2025-12-20 16:50:30.192|
|123,621|677,459|0     |115        |2025-12-20 16:59:21.622|
|123,622|677,460|0     |115        |2025-12-20 16:59:22.57 |
|123,623|677,469|0     |115        |2025-12-20 17:00:04.463|
|123,624|677,520|0     |115        |2025-12-20 17:01:03.133|
|123,625|677,581|0     |115        |2025-12-20 17:04:11.391|
|123,626|677,610|0     |115        |2025-12-20 17:05:30.55 |
|123,627|677,621|0     |115        |2025-12-20 17:06:04.922|
|123,628|677,674|0     |115        |2025-12-20 17:09:36.084|
|123,629|677,683|0     |115        |2025-12-20 17:09:56.711|
|123,630|677,733|0     |115        |2025-12-20 17:12:07.916|
|123,631|677,746|0     |1          |2025-12-20 17:13:16.575|
|123,632|677,755|0     |1          |2025-12-20 17:13:24.051|
|123,633|677,926|0     |115        |2025-12-20 17:20:50.746|
|123,634|678,171|0     |1          |2025-12-20 17:37:01.981|
|123,635|678,172|0     |1          |2025-12-20 17:37:02.157|
|123,636|678,616|0     |115        |2025-12-20 18:00:52.132|
|123,637|678,638|0     |115        |2025-12-20 18:01:47.742|
|123,638|678,643|0     |115        |2025-12-20 18:02:21.501|
|123,639|678,648|0     |1          |2025-12-20 18:03:07.391|
|123,640|678,660|0     |115        |2025-12-20 18:04:11.598|
|123,641|678,739|0     |115        |2025-12-20 18:08:29.316|
|123,642|678,781|0     |115        |2025-12-20 18:10:07.167|
|123,643|678,930|0     |115        |2025-12-20 18:17:57.549|
|123,644|678,943|0     |115        |2025-12-20 18:18:32.502|
|123,645|678,959|0     |115        |2025-12-20 18:19:03.803|
|123,646|679,001|0     |1          |2025-12-20 18:22:06.818|
|123,647|679,006|0     |1          |2025-12-20 18:22:19.112|
|123,648|679,009|0     |1          |2025-12-20 18:22:29.347|
|123,649|679,013|0     |1          |2025-12-20 18:22:38.806|
|123,650|679,014|0     |1          |2025-12-20 18:22:39.856|
|123,651|679,016|0     |1          |2025-12-20 18:22:44.173|
|123,652|679,316|0     |115        |2025-12-20 18:41:44.617|
|123,653|679,347|0     |115        |2025-12-20 18:42:51.561|
|123,654|679,402|0     |115        |2025-12-20 18:46:14.447|
|123,655|679,447|0     |115        |2025-12-20 18:49:39.296|
|123,656|679,449|0     |115        |2025-12-20 18:49:40.736|
|123,657|679,482|0     |115        |2025-12-20 18:52:06.656|
|123,658|679,524|0     |115        |2025-12-20 18:55:36.621|
|123,659|679,531|0     |115        |2025-12-20 18:55:59.062|
|123,660|679,584|0     |115        |2025-12-20 18:58:04.666|
|123,661|679,585|0     |115        |2025-12-20 18:58:06.898|
|123,662|679,586|0     |1          |2025-12-20 18:58:07.316|
|123,663|679,589|0     |115        |2025-12-20 18:58:17.149|
|123,664|679,594|0     |1          |2025-12-20 18:58:28.878|
|123,665|679,614|0     |1          |2025-12-20 18:59:30.092|
|123,666|679,618|0     |1          |2025-12-20 18:59:34.934|
|123,667|679,623|0     |1          |2025-12-20 18:59:45.111|
|123,668|679,624|0     |1          |2025-12-20 18:59:46.829|
|123,669|679,631|0     |115        |2025-12-20 19:00:39.796|
|123,670|679,671|0     |1          |2025-12-20 19:02:38.561|
|123,671|679,672|0     |1          |2025-12-20 19:02:40.172|
|123,672|679,742|0     |1          |2025-12-20 19:05:46.845|
|123,673|679,744|0     |1          |2025-12-20 19:05:50.874|
|123,674|679,788|0     |115        |2025-12-20 19:09:05.768|
|123,675|679,808|0     |115        |2025-12-20 19:10:21.064|
|123,676|679,809|0     |115        |2025-12-20 19:10:22.353|
|123,677|680,091|0     |1          |2025-12-20 19:22:31.002|
|123,678|680,187|0     |1          |2025-12-20 19:26:11.358|
|123,679|680,577|0     |115        |2025-12-20 19:46:05.542|
|123,680|680,592|0     |1          |2025-12-20 19:47:20.258|
|123,681|680,597|0     |1          |2025-12-20 19:47:23.379|
|123,682|680,605|0     |1          |2025-12-20 19:47:57.05 |
|123,683|680,815|0     |115        |2025-12-20 19:59:57.584|
|123,684|681,098|0     |1          |2025-12-20 20:15:48.875|
|123,685|681,128|0     |1          |2025-12-20 20:17:01.182|
|123,686|681,130|0     |1          |2025-12-20 20:17:09.469|
|123,687|681,194|0     |125        |2025-12-20 20:20:35.336|
|123,688|681,196|0     |125        |2025-12-20 20:20:40.439|
|123,689|681,198|0     |125        |2025-12-20 20:20:41.055|
|123,690|681,200|0     |125        |2025-12-20 20:20:42.589|
|123,691|681,703|0     |1          |2025-12-20 20:48:45.478|
|123,692|681,757|0     |115        |2025-12-20 20:52:39.865|
|123,693|681,799|0     |115        |2025-12-20 20:56:01.094|
|123,694|681,974|0     |1          |2025-12-20 21:12:18.803|
|123,695|682,039|0     |115        |2025-12-20 21:18:23.674|
|123,696|682,126|0     |115        |2025-12-20 21:23:29.98 |
|123,697|682,326|0     |1          |2025-12-20 21:46:01.656|
|123,698|682,378|0     |1          |2025-12-20 21:51:59.654|
|123,699|682,554|0     |115        |2025-12-20 22:05:36.282|
|123,700|682,581|0     |115        |2025-12-20 22:08:27.716|
|123,701|683,128|0     |115        |2025-12-20 22:50:19.144|
|123,702|683,295|0     |115        |2025-12-21 00:02:32.312|
|123,703|683,378|0     |115        |2025-12-21 00:26:41.178|
|123,704|683,381|0     |1          |2025-12-21 00:27:19.713|
|123,705|683,382|0     |1          |2025-12-21 00:27:22.316|
|123,706|683,397|0     |115        |2025-12-21 00:40:42.612|
|123,707|683,405|0     |115        |2025-12-21 01:16:17.106|
|123,708|683,415|0     |115        |2025-12-21 05:27:09.472|
|123,709|683,416|0     |115        |2025-12-21 05:27:35.736|
|123,710|683,418|0     |115        |2025-12-21 05:54:23.873|
|123,711|683,419|0     |115        |2025-12-21 05:54:41.077|
|123,712|683,431|0     |115        |2025-12-21 06:45:27.309|
|123,713|683,432|0     |115        |2025-12-21 06:45:49.832|
|123,714|683,437|0     |115        |2025-12-21 06:58:33.689|
|123,715|683,438|0     |115        |2025-12-21 06:58:34.124|
|123,716|683,440|0     |115        |2025-12-21 07:01:24.966|
|123,717|683,441|0     |115        |2025-12-21 07:02:30.165|
|123,718|683,452|0     |1          |2025-12-21 07:23:19.006|
|123,719|683,454|0     |1          |2025-12-21 07:28:01.658|
|123,720|683,456|0     |1          |2025-12-21 07:29:14.222|
|123,721|683,457|0     |1          |2025-12-21 07:32:10.416|
|123,722|683,464|0     |115        |2025-12-21 07:37:50.617|
|123,723|683,466|0     |115        |2025-12-21 07:38:10.193|
|123,724|683,482|0     |115        |2025-12-21 07:50:07.828|
|123,725|683,490|0     |115        |2025-12-21 07:53:46.52 |
|123,726|683,502|0     |115        |2025-12-21 08:02:37.401|
|123,727|683,556|0     |115        |2025-12-21 08:31:02.483|
|123,728|683,557|0     |115        |2025-12-21 08:31:07.94 |
|123,729|683,559|0     |115        |2025-12-21 08:31:14.387|
|123,730|683,563|0     |115        |2025-12-21 08:31:24.298|
|123,731|683,586|0     |115        |2025-12-21 08:38:10.792|
|123,732|683,597|0     |115        |2025-12-21 08:40:55.471|
|123,733|683,636|0     |115        |2025-12-21 08:52:16.597|
|123,734|683,664|0     |115        |2025-12-21 09:04:22.805|
|123,735|683,692|0     |115        |2025-12-21 09:11:32.607|
|123,736|683,729|0     |115        |2025-12-21 09:25:45.02 |
|123,737|683,730|0     |115        |2025-12-21 09:26:10.812|
|123,738|683,825|0     |115        |2025-12-21 09:43:23.995|
|123,739|683,922|0     |115        |2025-12-21 10:02:39.802|
|123,740|683,995|0     |115        |2025-12-21 10:09:37.04 |
|123,741|684,054|0     |115        |2025-12-21 10:15:56.772|
|123,742|684,205|0     |1          |2025-12-21 10:34:27.057|
|123,743|684,213|0     |115        |2025-12-21 10:37:13.924|
|123,744|684,428|0     |1          |2025-12-21 11:01:04.27 |
|123,745|684,429|0     |1          |2025-12-21 11:01:08.597|
|123,746|684,498|0     |1          |2025-12-21 11:08:46.191|
|123,747|684,499|0     |1          |2025-12-21 11:08:49.051|
|123,748|684,653|0     |115        |2025-12-21 11:35:31.734|
|123,749|684,718|0     |115        |2025-12-21 11:44:11.541|
|123,750|684,779|0     |115        |2025-12-21 11:53:35.469|
|123,751|684,799|0     |115        |2025-12-21 11:55:53.755|
|123,752|684,885|0     |115        |2025-12-21 12:04:06.951|
|123,753|684,890|0     |115        |2025-12-21 12:04:17.981|
|123,754|684,892|0     |1          |2025-12-21 12:04:40.516|
|123,755|684,911|0     |115        |2025-12-21 12:07:21.75 |
|123,756|684,919|0     |1          |2025-12-21 12:08:12.122|
|123,757|684,970|0     |115        |2025-12-21 12:12:12.034|
|123,758|684,971|0     |115        |2025-12-21 12:12:12.709|
|123,759|684,996|0     |115        |2025-12-21 12:13:28.409|
|123,760|685,104|0     |115        |2025-12-21 12:20:49.575|
|123,761|685,175|0     |1          |2025-12-21 12:27:01.93 |
|123,762|685,186|0     |1          |2025-12-21 12:27:52.581|
|123,763|685,207|0     |115        |2025-12-21 12:30:52.682|
|123,764|685,211|0     |115        |2025-12-21 12:31:33.086|
|123,765|685,241|0     |115        |2025-12-21 12:34:55.983|
|123,766|685,249|0     |115        |2025-12-21 12:35:51.833|
|123,767|685,271|0     |125        |2025-12-21 12:37:17.524|
|123,768|685,356|0     |115        |2025-12-21 12:42:53.273|
|123,769|685,393|0     |115        |2025-12-21 12:44:57.612|
|123,770|685,398|0     |1          |2025-12-21 12:45:49.945|
|123,771|685,576|0     |1          |2025-12-21 13:00:22.224|
|123,772|685,578|0     |1          |2025-12-21 13:00:23.408|
|123,773|685,580|0     |124        |2025-12-21 13:00:26.378|
|123,774|685,733|0     |115        |2025-12-21 13:10:32.093|
|123,775|685,979|0     |115        |2025-12-21 13:26:34.058|
|123,776|686,013|0     |115        |2025-12-21 13:28:55.682|
|123,777|686,080|0     |125        |2025-12-21 13:30:46.329|
|123,778|686,103|0     |115        |2025-12-21 13:32:43.598|
|123,779|686,105|0     |115        |2025-12-21 13:32:46.591|
|123,780|686,106|0     |115        |2025-12-21 13:32:47.056|
|123,781|686,107|0     |115        |2025-12-21 13:32:47.246|
|123,782|686,108|0     |115        |2025-12-21 13:32:48.842|
|123,783|686,109|0     |115        |2025-12-21 13:32:48.966|
|123,784|686,259|0     |115        |2025-12-21 13:39:53.132|
|123,785|686,430|0     |115        |2025-12-21 13:47:51.592|
|123,786|686,458|0     |115        |2025-12-21 13:48:11.146|
|123,787|686,460|0     |115        |2025-12-21 13:48:15.141|
|123,788|686,462|0     |115        |2025-12-21 13:48:18.76 |
|123,789|686,477|0     |115        |2025-12-21 13:48:47.111|
|123,790|686,498|0     |115        |2025-12-21 13:49:09.245|
|123,791|686,510|0     |115        |2025-12-21 13:49:30.004|
|123,792|686,553|0     |115        |2025-12-21 13:50:27.361|
|123,793|686,628|0     |115        |2025-12-21 13:52:49.064|
|123,794|687,057|0     |125        |2025-12-21 14:16:15.44 |
|123,795|687,058|0     |125        |2025-12-21 14:16:16.847|
|123,796|687,059|0     |125        |2025-12-21 14:16:17.946|
|123,797|687,060|0     |125        |2025-12-21 14:16:18.439|
|123,798|687,084|0     |125        |2025-12-21 14:17:30.791|
|123,799|687,089|0     |125        |2025-12-21 14:17:41.583|
|123,800|687,125|0     |115        |2025-12-21 14:19:06.971|
|123,801|687,147|0     |115        |2025-12-21 14:20:12.323|
|123,802|687,446|0     |1          |2025-12-21 14:45:26.764|
|123,803|687,472|0     |1          |2025-12-21 14:47:04.583|
|123,804|687,476|0     |115        |2025-12-21 14:47:24.289|
|123,805|687,524|0     |115        |2025-12-21 14:52:45.277|
|123,806|687,541|0     |115        |2025-12-21 14:55:08.782|
|123,807|687,550|0     |115        |2025-12-21 14:55:37.253|
|123,808|687,555|0     |115        |2025-12-21 14:55:48.31 |
|123,809|687,556|0     |115        |2025-12-21 14:55:51.807|
|123,810|687,571|0     |115        |2025-12-21 14:57:55.121|
|123,811|687,762|0     |115        |2025-12-21 15:19:01.89 |
|123,812|687,765|0     |115        |2025-12-21 15:19:12.339|
|123,813|687,788|0     |115        |2025-12-21 15:23:07.836|
|123,814|687,957|0     |1          |2025-12-21 15:48:50.883|
|123,815|687,958|0     |1          |2025-12-21 15:48:50.896|
|123,816|687,979|0     |115        |2025-12-21 15:54:20.574|
|123,817|688,072|0     |1          |2025-12-21 16:07:18.192|
|123,818|688,097|0     |115        |2025-12-21 16:09:32.874|
|123,819|688,132|0     |115        |2025-12-21 16:14:14.819|
|123,820|688,244|0     |115        |2025-12-21 16:30:55.769|
|123,821|688,247|0     |115        |2025-12-21 16:31:01.389|
|123,822|688,260|0     |115        |2025-12-21 16:31:56.072|
|123,823|688,269|0     |1          |2025-12-21 16:32:08.114|
|123,824|688,297|0     |115        |2025-12-21 16:34:32.837|
|123,825|688,298|0     |115        |2025-12-21 16:34:34.765|
|123,826|688,299|0     |115        |2025-12-21 16:34:35.997|
|123,827|688,304|0     |115        |2025-12-21 16:35:23.679|
|123,828|688,315|0     |1          |2025-12-21 16:36:38.225|
|123,829|688,318|0     |1          |2025-12-21 16:36:41.831|
|123,830|688,406|0     |115        |2025-12-21 16:47:52.386|
|123,831|688,608|0     |115        |2025-12-21 17:22:37.832|
|123,832|688,638|0     |115        |2025-12-21 17:27:24.57 |
|123,833|688,639|0     |1          |2025-12-21 17:27:48.904|
|123,834|688,645|0     |115        |2025-12-21 17:29:17.654|
|123,835|688,650|0     |115        |2025-12-21 17:30:21.671|
|123,836|688,673|0     |115        |2025-12-21 17:35:26.643|
|123,837|688,694|0     |115        |2025-12-21 17:39:19.42 |
|123,838|688,755|0     |115        |2025-12-21 17:45:14.375|
|123,839|688,775|0     |115        |2025-12-21 17:46:56.94 |
|123,840|688,811|0     |115        |2025-12-21 17:52:28.335|
|123,841|688,964|0     |1          |2025-12-21 18:21:11.749|
|123,842|688,965|0     |1          |2025-12-21 18:21:13.349|
|123,843|688,966|0     |1          |2025-12-21 18:21:15.116|
|123,844|689,081|0     |1          |2025-12-21 18:35:34.058|
|123,845|689,083|0     |1          |2025-12-21 18:36:10.432|
|123,846|689,099|0     |1          |2025-12-21 18:39:27.125|
|123,847|689,195|0     |125        |2025-12-21 18:49:37.924|
|123,848|689,286|0     |1          |2025-12-21 18:59:55.736|
|123,849|689,288|0     |1          |2025-12-21 19:01:31.04 |
|123,850|689,323|0     |1          |2025-12-21 19:08:23.901|
|123,851|689,327|0     |1          |2025-12-21 19:08:39.921|
|123,852|689,396|0     |1          |2025-12-21 19:20:21.508|
|123,853|689,414|0     |1          |2025-12-21 19:22:33.524|
|123,854|689,431|0     |1          |2025-12-21 19:24:48.276|
|123,855|689,572|0     |125        |2025-12-21 19:50:19.896|
|123,856|689,575|0     |125        |2025-12-21 19:50:40.015|
|123,857|689,578|0     |1          |2025-12-21 19:53:01.024|
|123,858|689,597|0     |125        |2025-12-21 19:56:59.165|
|123,859|689,622|0     |1          |2025-12-21 19:59:30.045|
|123,860|689,741|0     |1          |2025-12-21 20:25:37.636|
|123,861|689,742|0     |1          |2025-12-21 20:25:40.954|
|123,862|689,766|0     |1          |2025-12-21 20:28:32.147|
|123,863|689,769|0     |125        |2025-12-21 20:28:49.18 |
|123,864|689,774|0     |125        |2025-12-21 20:28:56.482|
|123,865|689,775|0     |125        |2025-12-21 20:29:01.567|
|123,866|689,808|0     |1          |2025-12-21 20:34:28.235|
|123,867|689,832|0     |1          |2025-12-21 20:37:15.264|
|123,868|689,851|0     |125        |2025-12-21 20:39:39.331|
|123,869|689,941|0     |125        |2025-12-21 20:50:05.222|
|123,870|689,947|0     |1          |2025-12-21 20:50:43.264|
|123,871|689,948|0     |1          |2025-12-21 20:50:46.53 |
|123,872|689,985|0     |1          |2025-12-21 20:54:24.343|
|123,873|690,214|0     |125        |2025-12-21 21:19:45.739|
|123,874|690,216|0     |125        |2025-12-21 21:19:47.536|
|123,875|690,219|0     |125        |2025-12-21 21:20:00.809|
|123,876|690,220|0     |125        |2025-12-21 21:20:04.283|
|123,877|690,292|0     |125        |2025-12-21 21:29:57.126|
|123,878|690,294|0     |125        |2025-12-21 21:30:07.644|
|123,879|690,296|0     |125        |2025-12-21 21:30:11.472|
|123,880|690,309|0     |1          |2025-12-21 21:37:17.538|
|123,881|690,310|0     |1          |2025-12-21 21:37:24.552|
|123,882|690,336|0     |1          |2025-12-21 21:45:30.231|
|123,883|690,344|0     |125        |2025-12-21 21:53:09.231|
|123,884|690,355|0     |125        |2025-12-21 22:02:03.155|
|123,885|690,365|0     |1          |2025-12-21 22:06:30.244|
|123,886|690,375|0     |1          |2025-12-21 22:08:24.181|
|123,887|690,430|0     |1          |2025-12-21 22:36:06.441|
|123,888|690,435|0     |1          |2025-12-21 22:39:35.449|
|123,889|690,446|0     |1          |2025-12-21 22:43:27.126|
|123,890|690,447|0     |1          |2025-12-21 22:43:29.168|
|123,891|690,456|0     |1          |2025-12-21 22:45:23.116|
|123,892|690,512|0     |125        |2025-12-21 23:40:16.186|
|123,893|690,513|0     |125        |2025-12-21 23:40:40.94 |
|123,894|690,514|0     |125        |2025-12-21 23:40:52.269|
|123,895|690,516|0     |125        |2025-12-21 23:43:33.797|
|123,896|690,517|0     |125        |2025-12-21 23:44:01.105|
|123,897|690,523|0     |1          |2025-12-22 01:17:10.443|
|123,898|690,524|0     |1          |2025-12-22 03:12:18.465|
|123,899|690,562|0     |1          |2025-12-22 05:55:34.585|
|123,900|690,565|0     |1          |2025-12-22 05:58:54.645|
|123,901|690,575|0     |1          |2025-12-22 06:08:13.41 |
|123,902|690,599|0     |1          |2025-12-22 06:37:41.258|
|123,903|690,602|0     |1          |2025-12-22 06:40:26.082|
|123,904|690,603|0     |1          |2025-12-22 06:40:40.785|
|123,905|690,606|0     |1          |2025-12-22 06:42:05.053|
|123,906|690,607|0     |1          |2025-12-22 06:44:54.898|
|123,907|690,610|0     |1          |2025-12-22 06:45:57.151|
|123,908|690,618|0     |1          |2025-12-22 06:50:54.524|
|123,909|690,625|0     |1          |2025-12-22 06:57:49.127|
|123,910|690,638|0     |1          |2025-12-22 07:10:23.79 |
|123,911|690,654|0     |1          |2025-12-22 07:24:21.674|
|123,912|690,661|0     |1          |2025-12-22 07:25:22.075|
|123,913|690,669|0     |1          |2025-12-22 07:29:48.518|
|123,914|690,672|0     |1          |2025-12-22 07:31:43.012|
|123,915|690,673|0     |1          |2025-12-22 07:31:43.897|
|123,916|690,683|0     |1          |2025-12-22 07:39:30.292|
|123,917|690,718|0     |1          |2025-12-22 07:48:46.043|
|123,918|690,726|0     |1          |2025-12-22 07:52:14.592|
|123,919|690,752|0     |1          |2025-12-22 07:56:45.918|
|123,920|690,761|0     |1          |2025-12-22 07:58:52.391|
|123,921|690,765|0     |1          |2025-12-22 07:59:03.489|
|123,922|690,768|0     |1          |2025-12-22 07:59:09.444|
|123,923|690,770|0     |1          |2025-12-22 07:59:12.447|
|123,924|690,797|0     |1          |2025-12-22 08:03:09.951|
|123,925|690,810|0     |1          |2025-12-22 08:04:01.378|
|123,926|690,831|0     |1          |2025-12-22 08:10:08.252|
|123,927|690,834|0     |1          |2025-12-22 08:12:25.069|
